session_id,device_type
cc44dcc1-4279,App iOS
974eb1ac-2557,App iOS
f27bb632-5900,App iOS
8e71250b-4716,App Android
8eed08dd-5666,App Android
2c04294f-8246,App Android
72075404-6979,App iOS
761f0f33-8954,App iOS
7b2cdec3-4542,App iOS
21162fea-2647,Desktop
d6fb7e8e-4775,App Android
cb466ea2-9443,Mobile
4c3630c2-7243,App Android
47d18b79-720,Mobile
d625072d-1806,Mobile
d96edd53-5437,Mobile
62307957-2935,Mobile
9837a058-6987,Mobile
89e76288-3941,Mobile
f27ff628-2429,Desktop
de5ffc27-4490,Mobile
d6573eab-9415,Desktop
860f2369-5380,App Android
5e582b9a-2913,Desktop
35aa871e-7864,Mobile
22ab8e99-9263,App Android
afe7ab18-48,Mobile
1f547968-8586,App Android
0e2c2d74-1265,Mobile
bdb6569e-3567,Mobile
882a741b-6779,App iOS
55ee52e7-3972,App Android
e61fa1fe-2386,Mobile
40c9837b-1943,Mobile
b449a259-9232,App Android
2a909e14-8420,Desktop
4cc72324-6525,Desktop
2e1e36b1-8892,App Android
11281179-3898,App iOS
2e9cb504-40,Mobile
ed6c6fc8-7608,App iOS
4d455c84-8379,Mobile
3e0ec096-1864,Mobile
852dbc88-3628,Mobile
d02f3c1a-1679,App Android
78edc9e1-424,Desktop
2d74f4b8-1988,Mobile
0c047b8a-9365,Mobile
d3a7bd36-61,App Android
b8f23afc-1778,App Android
7744de0c-8599,Mobile
7d9b8d00-1811,App iOS
93b389b0-8256,App iOS
7eb4fb2c-6661,Mobile
88d490de-7577,Mobile
a1da2163-3768,Mobile
3c6c4e95-4436,App Android
cb311eb2-3235,Desktop
51aa85cc-7606,App iOS
bde7f687-3237,Desktop
991f31a9-106,Mobile
a0cd2005-8528,App iOS
79d4049b-9279,App iOS
6d36a0e7-155,Mobile
138541c8-1533,App iOS
67aea601-2826,Mobile
ccb419e9-5159,App Android
b9644c99-656,App iOS
713f0b18-6950,Other
b38659a8-5963,App iOS
4d42b860-6707,Mobile
5b4bfca9-7600,App Android
a93e054e-7422,Mobile
d98fcdd2-3678,App iOS
d4f963fb-3966,App Android
8ae6de50-5870,App iOS
3b439582-1839,App iOS
6274157f-5161,App Android
e39f18a2-7998,Desktop
51303540-6010,Mobile
78fdac03-2252,Mobile
ce6367ba-3186,App iOS
3978930a-104,App iOS
2e816666-6725,Mobile
2873273d-2662,App iOS
5534ab7e-6383,App iOS
36f0f093-1906,Mobile
474b75ac-8002,App iOS
4dfdb39a-3395,App iOS
c53c17c8-935,Mobile
10d5139b-7621,Mobile
a0ae39c6-4549,App Android
6f4cce50-6671,Mobile
aa36b80b-6506,App Android
cc05503b-8584,Mobile
8ef0a159-8791,App Android
89a79bfb-6891,App iOS
73ac1fde-2680,App iOS
28d50a18-7992,Mobile
559903de-9633,App iOS
002dc938-5799,App iOS
eb2e54e9-1032,App iOS
2aba63d0-9291,App iOS
5a352139-2247,App Android
1ec22616-3842,App Android
c2808c8b-3292,Other
1c084e37-6642,App iOS
eb5f9fdb-1445,App iOS
7c006b5c-6586,App iOS
45ba488e-3535,Mobile
a6237d0a-9100,App iOS
c67a1fef-8150,Mobile
8e7ef5d6-8296,App Android
697460a1-9300,Mobile
ad6467bf-9368,App iOS
26b15a2e-5623,Desktop
5f768961-5122,App iOS
8a0665ab-4565,App iOS
7407072a-6289,App Android
61dc1acb-4990,App iOS
561bee8b-9326,App iOS
6c42af87-9987,Mobile
3c8b9c42-1673,Mobile
483383c2-8874,App iOS
7023b760-9421,Mobile
e1bef55b-2266,Mobile
ff692e98-9549,Other
58c3bc56-7691,App Android
f2b6441b-4470,Desktop
71a9df93-1867,App iOS
de0736ff-3584,App iOS
aeb80aba-5312,App Android
52ea0e12-7936,Mobile
7337cf1b-6463,Mobile
de8628fd-3418,App iOS
e476d5f9-1295,App iOS
4d96a0a5-3576,Mobile
2bb4e7fd-2243,Mobile
37ac342b-3085,Mobile
cfc69b63-8041,App Android
9d642dd3-8574,App Android
797acb3e-391,Mobile
3ea116ce-5016,App Android
ba7404a9-4814,App Android
7d605a06-7044,Other
25749ce9-2366,Desktop
ed5321b3-9006,App iOS
06f38daf-6789,Mobile
ca320442-2335,Desktop
a2428cb0-3637,App Android
58f02fdd-515,Mobile
906e6301-9702,App iOS
39a494a1-5254,Mobile
636f8f65-4119,Mobile
eeb7d02c-6987,App iOS
761fe1a1-1381,App iOS
f650cf08-3675,App Android
8915dd88-4695,Mobile
0444d1de-9840,App iOS
740ef965-7939,Mobile
d638732c-2027,App iOS
c2f380be-217,App iOS
542b2539-2278,Desktop
d35dca9e-2451,App iOS
d8f3c9a5-4069,Other
434e85f3-6544,App iOS
0c1e3481-3022,Mobile
f35ebc37-3993,Mobile
886baa83-829,Mobile
343a3914-2645,Mobile
ace7425f-1128,App Android
c65c5553-5181,Mobile
fe09b398-2228,App iOS
d4997798-6086,App iOS
efa55133-6347,App iOS
95e793ce-8983,Mobile
dd686a9c-9746,Mobile
71849468-1362,App Android
63e7ca54-4448,App Android
73544060-7751,App iOS
05fe9841-1831,Mobile
62ceee3d-5844,App Android
34783834-1825,App iOS
e68b1d3e-7504,Mobile
059f2c59-6395,App Android
3a39cee9-9729,Desktop
a1f69c86-7798,Mobile
7a8d3025-8448,Mobile
b7b198c2-6930,App Android
20c3bc77-3235,App iOS
d1993bc9-2037,App iOS
5d2996f3-3824,Mobile
b6fa2e8c-8699,App Android
0f9a5690-6239,Mobile
f2867309-494,Desktop
2634595e-4084,App iOS
7347939a-4649,Mobile
c2ea8852-8559,Mobile
93ed524e-8491,App iOS
1a776ac9-6919,Mobile
45d2314d-6014,Mobile
a62d763f-7691,Desktop
53f8d1d7-9707,Mobile
e0c580d4-8431,Mobile
cd30fda7-4087,Mobile
f46ec8f2-4556,App iOS
e7e1d1ce-3513,App iOS
e9be5378-1884,App iOS
6ab09eeb-7436,Desktop
e28139e5-3662,Mobile
40fe80f2-3467,App Android
9d65c8d2-2825,Mobile
acabfc53-1986,App iOS
6b937922-802,Mobile
9c06ba79-4334,Desktop
f949a844-3201,Desktop
8ed087c4-1510,Mobile
1572656f-3635,Mobile
47545162-6108,Desktop
c57a0267-5784,Mobile
ca864dba-0,Mobile
a8219f7d-9234,Desktop
1e41b3c7-5243,Desktop
dc24b36c-88,App iOS
2486b2ac-6952,Mobile
4b4b96bd-3997,App Android
de73c22b-7333,Mobile
d6ddb3cf-5779,Mobile
0356fcc9-446,Desktop
c16f8895-4874,App iOS
f9242572-7812,App Android
c89c0f19-2189,Mobile
b9221efe-1560,App iOS
d1af4320-1791,Mobile
0d19d9e4-551,App iOS
cfeca3cf-5787,App iOS
d4b5cf7e-2233,App iOS
c114df94-3739,Mobile
f168bf74-1697,Mobile
1fd94aaf-6523,Mobile
8d910a60-4619,App iOS
5493f131-9933,Mobile
7e22afc4-4249,Mobile
394251a6-6359,Desktop
c92fd52c-1763,App iOS
a91bcaac-8809,Mobile
407c47af-3516,App Android
d183f1db-3342,App iOS
68f6c170-6894,Mobile
936b32f5-2942,Mobile
aaba2b99-144,App Android
ef2f93b6-9295,App iOS
233f0b82-1716,Mobile
bd494ef7-8130,App iOS
6252d7ee-3242,Mobile
c8179cbc-5116,App iOS
f0389f75-1245,App iOS
0a42000b-3487,App iOS
c03d27a5-2034,App Android
2fffd3b6-6022,Mobile
7c9bcfd3-1628,Mobile
58507c80-3187,Mobile
c99f0f66-3005,App iOS
d2ef939e-1796,App iOS
6f807ee9-1971,Mobile
8f8074b1-113,Mobile
db13d8d4-4063,App Android
f5dce7ca-4367,Desktop
d6af4144-5298,App Android
f95ae080-7596,App Android
05a3e63f-2103,Desktop
ae9f2b26-853,Mobile
6f3a1c8b-922,Desktop
4537f737-7358,Desktop
4e99a60f-9937,App Android
377588eb-4887,App iOS
85dd9a95-538,Desktop
799b739b-8263,Mobile
b9c3d238-1720,Mobile
77307229-285,App iOS
05df869a-5418,App iOS
3466791d-2695,App iOS
e24ecb28-8650,Mobile
e09f84a1-9707,App Android
87dacd82-7841,App iOS
59a22e39-1518,Mobile
ebdfb2f2-1590,App iOS
a747b1bf-385,Mobile
f5f174ea-9815,Mobile
a10338b7-9185,App Android
d04d9e63-8371,Mobile
443a069f-2285,App iOS
3f203c23-9540,Desktop
48687dc7-619,Other
f35a4ffa-2766,Mobile
bb8cc7ad-2467,Desktop
31210c8c-7590,Mobile
cf58dc2b-1530,Mobile
b9942bb9-5439,App Android
1d4e189e-1308,Mobile
4eb6c1ab-1162,App iOS
febfa7bb-2887,App Android
7443cd66-1555,Mobile
23fda1fc-7467,Desktop
fd5f49cc-7427,App Android
a3e5aa56-8116,App iOS
50c923c8-6966,App Android
a3159e86-2838,App iOS
62813869-1067,Mobile
e2ee6034-1850,Mobile
94f85d55-4185,App Android
ccfd12af-4659,App iOS
8d329eaf-2976,App Android
3c46f612-679,App iOS
a407a297-390,Mobile
0f994f7d-6157,App iOS
176b7375-9802,App iOS
b0390f87-3874,App Android
c6f4cee0-378,Mobile
686d01bb-3682,App Android
46cab11d-8256,Desktop
b964fc96-6409,Mobile
12894c7f-5519,Desktop
eb0184dd-3392,App iOS
bbd4f99c-533,Mobile
b935dff8-7517,App Android
da7a64fa-7448,Mobile
0e1a2729-4453,App iOS
a1e2bdfc-6660,App Android
bf9779d1-1190,Mobile
35750082-3315,Mobile
c108e9ab-1241,App iOS
677c13b0-9895,App Android
e02dc3ef-961,Mobile
b154ae54-7963,Mobile
796e26a9-601,Mobile
049ae616-2994,App Android
de54eca7-8392,Desktop
b60110aa-4362,App iOS
fd5f1205-4615,App Android
968fb28d-4528,App Android
fcffa54c-7630,Mobile
183feb0b-4076,Mobile
5e81729c-5514,Other
2fd94b2f-6233,Mobile
b0536466-80,Mobile
c8982277-7041,Mobile
9a0e2ee0-8145,Mobile
8fa1e411-3558,Desktop
0050de91-3109,Mobile
e4abf8ad-3748,App iOS
b259e7b0-6716,App iOS
5d9fdda1-2976,Mobile
58e4cad7-2430,Desktop
48625109-4131,Mobile
c946155d-5639,Mobile
aa560b75-7278,Mobile
01e28ae6-3975,Desktop
91c0411e-571,App iOS
72949321-2603,Mobile
17c35289-1843,Mobile
2f233c8c-89,App Android
52dc035c-4085,App iOS
894bb8b5-2752,Mobile
c26ed668-3081,App Android
42526bbf-7598,App iOS
204a48cc-342,Desktop
fe312f82-2,App iOS
892430eb-5256,App Android
f80df2a2-726,App iOS
58a390a5-9333,Desktop
55b64282-7214,Mobile
1efaf891-5838,Mobile
8333aea8-9309,Mobile
6be271c6-5837,Mobile
390803cb-2616,App Android
f3845704-6452,Mobile
45818587-2546,App Android
b08d8ca0-1426,App iOS
bbe5d485-4368,Mobile
162c7b8c-3036,Mobile
d7a84a42-1397,Desktop
c4291554-4848,App iOS
37bd2691-4617,Desktop
a66d2f1c-2195,App Android
46fa1a71-3832,Mobile
9b8b6932-5406,Desktop
c530abcf-6699,Desktop
b2ff0a04-9908,Desktop
658361e2-4395,Mobile
1e925283-6530,App iOS
0faab672-7141,Mobile
68ee949d-7945,App Android
25cbf166-7092,Desktop
a2d6575b-9630,App iOS
e18eb2d6-8477,App Android
d37e7895-5642,Desktop
7b55ef9c-5567,App iOS
fea2d97e-3770,App iOS
7c6b284a-9467,App Android
bbe768c9-1082,App Android
72cee0a2-6097,App iOS
8394f43e-5981,Mobile
46962978-5206,Desktop
06a226b9-3507,Mobile
6e14f420-6455,Mobile
11f1ff98-581,App iOS
2d059a33-2262,Mobile
f7fcd9bd-2992,Mobile
dde7fd16-1676,App Android
e5941b1c-7001,Desktop
cb5f22e4-330,App iOS
57bbc60f-162,Mobile
57c4c572-8899,Mobile
e576b8d7-4406,App iOS
47ac05a7-7449,Desktop
ed0ecdca-268,App iOS
5f701736-6079,Mobile
bf3367ed-3141,App iOS
52655bdf-1396,Desktop
36fa7cda-7992,Mobile
93591a0a-727,App Android
f2fd2442-966,App iOS
28827d43-6943,Mobile
7c85cd47-5493,App iOS
7cc315b5-5473,Mobile
6495f206-5587,Mobile
88582abb-5550,App Android
6ed9b32d-1289,App iOS
e237a461-8094,App iOS
7940e1ed-1622,App iOS
17ff5882-8442,App iOS
4d17e3e7-8996,App iOS
5185328a-7479,App Android
04c0d613-9999,Desktop
b0b724d5-207,App iOS
3259fcdc-536,Desktop
6b4591d2-6046,Mobile
760edb19-5185,App iOS
edf5b2e8-3933,Mobile
04305002-1086,App Android
23200ec7-2716,Mobile
b4866141-7888,Mobile
7ce02bfc-6862,App iOS
b567ca57-2466,App Android
99b15cfa-1537,Mobile
785f3ffd-1312,Mobile
c52c33f6-4294,App Android
a26c134e-4509,App iOS
5649ec96-948,App iOS
c0c78f6d-3651,App iOS
1887288e-3697,Mobile
3ddb7e32-1035,App iOS
17adcb96-7006,Mobile
105e9c98-3156,Desktop
636993b6-8069,App iOS
47029439-9914,Mobile
0f235b30-465,App Android
c5dabcbe-1709,App Android
6f18e82d-8960,Desktop
c93f365b-5679,App iOS
1fad0d1b-6834,App iOS
26dff35c-1910,Mobile
d6ec9b38-7808,App iOS
219afc1e-3271,Desktop
00eee8cd-3190,Mobile
feaffe82-3997,App Android
806e3bfd-284,App iOS
edff454d-3977,Desktop
b8358a55-3086,Mobile
bb840846-9695,App Android
429abfa4-9523,App Android
a5b2697b-1150,Mobile
e4e144cf-873,App iOS
04b05424-3805,App Android
a2569578-7980,Mobile
1330d912-3800,Mobile
52fada73-277,Desktop
7e5d900a-5999,Mobile
aac5366a-1067,App Android
7545b710-1957,Desktop
7e0e487f-1316,Mobile
9ea709d0-7596,Desktop
886029f4-1116,App iOS
5e0ebf93-729,App Android
02860c58-701,App iOS
5a585afc-8502,App iOS
75226ab1-292,App Android
30a32f58-2168,App iOS
99caee88-8890,Desktop
c8e075df-9195,Mobile
46fed080-5516,Mobile
ba4c6901-4385,App iOS
ab992915-6145,App iOS
84f7597a-8968,Desktop
4e42b92e-5391,Mobile
20ad1a9c-2645,Mobile
f891d72e-350,Mobile
85cbb769-1910,Mobile
e8742674-5001,Mobile
17a406f2-7036,Mobile
eea66cef-7846,Mobile
a271f56f-5262,App iOS
958fdc81-3846,Desktop
0f28938a-9468,App Android
89797544-9714,Mobile
a63eb821-4568,App Android
2173f80c-9748,App iOS
17e874a3-3890,App Android
1873ace0-172,Mobile
56b6872d-3590,Desktop
74b9956c-4162,App iOS
041b21ed-6530,Mobile
563759a3-5328,Desktop
1454c761-5290,Mobile
e48e7c76-5847,Mobile
5ee86f1e-8131,App iOS
6d65f583-665,App iOS
8f0c1e96-5035,Desktop
79da2eb3-6550,App iOS
ca33285e-3899,App iOS
2bb3119b-6660,Desktop
f9fce344-3271,App Android
e854e837-9365,Mobile
2d773e3b-3364,Mobile
754c21ed-5330,App iOS
16d681bb-3890,App Android
ac59f89d-1762,Mobile
313fc1ae-2436,App iOS
5ffc13a0-4291,Mobile
dcaba1a3-8276,Mobile
5accc5fd-5577,Other
23618961-1411,App iOS
e1de1baa-3664,Desktop
7d0717d0-5719,App Android
3a03ad43-9811,Mobile
d0425136-2550,Desktop
6f781d68-2767,App Android
45a98d26-1743,App Android
f83eead3-4803,App iOS
d4be5573-3342,Desktop
7d3b9cc5-6757,App iOS
c0f5eb59-2960,App Android
416131bf-3893,Mobile
7d27fcd8-437,App Android
6a2b7309-2586,App Android
6a0ba63f-3168,Mobile
5f084a8a-3855,Mobile
ff95342d-6446,Mobile
1b208efe-1925,Mobile
f18bfa8e-511,App Android
4289fea7-5707,Mobile
252f6716-2226,Mobile
06f5eb26-8253,App iOS
c4fa8968-5787,App iOS
bd39b224-8094,Desktop
26778981-7057,Desktop
3cc2a797-1182,App Android
02b39cdf-6316,App Android
0cb57714-8616,Desktop
f6852661-1697,Mobile
e4ebf11e-1429,App iOS
f0eb9776-7781,Mobile
4ea4b704-4664,Mobile
147d2cde-3147,Desktop
07f60c47-1296,App iOS
41ada23c-1339,App iOS
a095dba7-439,App iOS
f2a3970f-9481,Desktop
53132284-8065,App iOS
f000ad77-3047,Desktop
8293209e-9648,App iOS
8f49dec6-9682,Mobile
b56cda8b-9955,Mobile
3d6f16f7-1478,App Android
461d6f82-5961,App iOS
63c2f271-5584,Desktop
6e5a395c-1514,App Android
02ef6426-1272,App Android
86eb4320-5161,App iOS
feb6eeb3-256,Mobile
8ea75abe-7016,Mobile
716b12ec-3440,Mobile
c25f2268-6650,Mobile
10d51555-9454,App Android
d28186bc-2766,App Android
9fcd91f2-7118,App iOS
e4846640-1695,Desktop
40013a05-1513,Mobile
ef1be263-9746,Mobile
bafd383a-4766,App iOS
9b027d3f-5059,Mobile
c2039426-4200,App Android
2520ce06-6241,Mobile
572cf68d-5127,App iOS
98ef12a4-402,Mobile
51a3ad14-8910,App Android
ceb47ca8-7804,App Android
3e6f488c-6419,Mobile
6b4c243e-1407,Mobile
76e44320-6540,App iOS
f757fbaf-8988,Mobile
f1a59cf1-8478,App iOS
e4806948-2285,Mobile
be6f099a-1066,App iOS
a392a137-6018,Desktop
d4415c13-3277,App Android
9138f55e-5412,Mobile
82b27028-8143,App iOS
7855703a-2883,App Android
80d2b98c-4232,App iOS
ac9a6b5b-5582,Mobile
8c53d6f1-9420,App Android
b66c52dd-2096,App iOS
7aec5254-2935,App iOS
4162a9e2-7775,App iOS
d283f9e7-2064,Desktop
7a85c920-6130,Mobile
c4cefeed-8650,App iOS
73363404-9870,App iOS
11a56eb4-3232,Mobile
4d0b1c0d-2493,App Android
47194e87-1026,Mobile
858c7ce8-7979,Mobile
74b1aead-6777,Mobile
f6f19b00-8064,App Android
d6dea439-8238,Mobile
1d0cd320-2096,App iOS
5f4a371d-4224,App Android
e89c24f6-8987,App iOS
0ef9aad5-7596,App iOS
27ad7734-4531,Mobile
1f4df38d-9885,Desktop
80e8e53b-650,App iOS
92e650a9-5716,App iOS
ad6d8958-2094,App iOS
382566d9-7968,Mobile
c2c3f83e-9170,App Android
2fe74a50-6860,App iOS
dfde7197-4549,Mobile
6f97d96f-7892,App iOS
654b8e83-4248,App iOS
c8607f12-2513,Mobile
e74b8ea3-3383,Mobile
fc508ea4-6147,Mobile
e5be66cf-767,Mobile
76eed775-7828,Mobile
b493734a-4234,App iOS
f0b6074a-5648,App Android
7ca264e4-4557,Desktop
68d8cdf4-5908,Desktop
5e0a6eb5-7517,Mobile
f3651588-6143,App iOS
51d9916d-4247,App iOS
bc2f8b07-1199,Mobile
578eeb9e-7345,Mobile
ec38f2cd-1609,App Android
52f71f89-7622,App Android
79a9d4db-7098,Mobile
294dc45c-3612,Mobile
ce688cbe-3326,App Android
72283b3c-9002,Mobile
1dc94613-2270,App iOS
570d76a6-3222,App iOS
559cabe0-4527,App iOS
b504b690-6582,App iOS
e0f0709e-4923,App Android
45dfe82d-4537,Mobile
0f622a79-683,Mobile
2b4c0de1-5390,App Android
e1ddec80-7643,App iOS
e097faca-6610,Mobile
0fb4bc14-7157,App Android
6221a4dd-4547,App iOS
5f75c224-7528,App Android
03a6cb6d-9652,App iOS
348dc1df-8218,App iOS
61d129bd-5246,Mobile
ff4d7c90-3955,Mobile
6d7dca07-9580,App iOS
9473b0f2-739,App Android
deec6a29-5624,App iOS
b5038f75-5305,Mobile
fa2161ff-3695,App iOS
af426002-7962,Desktop
0ded255a-5195,Mobile
71a6c944-4864,App iOS
3bc9ad51-5460,App Android
acca0d22-5680,Mobile
1ce73711-2946,Mobile
fe39db39-6099,Desktop
c38408bb-3183,Mobile
085e6e6f-2889,Mobile
02d64650-5856,Desktop
0680c241-7957,App iOS
1ff544ed-8365,App iOS
85fb4508-3319,Mobile
1273e9cf-6087,Desktop
313ee713-8639,Desktop
21f1b2bb-9035,App iOS
e6dc669f-2962,Mobile
e1f08ae2-6962,Mobile
30fed40d-1982,App Android
1b9b139d-4211,Desktop
55ecb851-4312,App iOS
9fad132e-5491,App Android
ce6703a9-8366,App Android
6c443fda-8256,Mobile
7332fce2-6433,Mobile
a24e49a9-9015,Mobile
6fd5e3f7-756,App iOS
40d69a08-9279,Desktop
a7903726-198,App Android
c8bf94d4-2081,App iOS
50b615b5-8482,App Android
e520ff36-3293,App Android
033bf278-6746,Desktop
00496233-8707,App Android
ef99692d-3761,App iOS
9ab7f0cb-6547,Mobile
40d0352d-5272,App iOS
13d671f7-1404,App iOS
403d30e3-7727,App iOS
1dfd19e6-6044,App iOS
296dbde7-4018,App iOS
60eef124-3879,Mobile
ba034ae0-5349,Desktop
53d97244-1699,App iOS
65dcc55e-7232,Mobile
f225bec9-2600,App iOS
d02d4ed4-5458,Mobile
f1946ac6-8165,App iOS
783717b6-9141,Mobile
fe93522e-838,Mobile
c3310bc3-7577,App Android
31cc42e7-2737,App iOS
6d464a07-8865,App iOS
62f5e0b7-4934,App iOS
03cf02ca-3960,App iOS
eaadf34a-9614,App iOS
ab271ba0-1774,App iOS
5930095c-9323,App iOS
a54e7468-2566,Mobile
86bd0aa1-7704,Mobile
1eb1f8af-9125,Mobile
69d63215-8878,Mobile
91d73e17-5100,Desktop
45617898-5745,App Android
652c6416-5591,Mobile
7b82aedc-2567,App iOS
9b591e0a-4678,Mobile
d842aac2-8363,Mobile
da11900d-2344,App iOS
7828dd20-3101,Desktop
80182c85-6890,Mobile
956c4f48-6282,Mobile
343d60f3-9102,App iOS
1858db97-2566,Desktop
726766af-5790,Mobile
33000b83-7367,Mobile
c4b977b4-2307,App iOS
225967e5-5667,Mobile
eba5cd6a-2893,App iOS
70f9758e-4638,Mobile
d806726a-5329,Desktop
2e93b54c-9809,App iOS
a90b3a3c-4922,Mobile
6c5caba2-5507,App Android
a9f3abf5-4698,App iOS
160cc743-7341,Desktop
0ecd1720-4606,App Android
4592db2d-3308,Mobile
71f9a5a7-4931,Desktop
471a6833-4787,App iOS
d58abba4-4923,Desktop
ebb8f07f-1240,App iOS
f267aa74-5138,App Android
de8a3c5c-4787,App iOS
6dceaa5d-1344,App iOS
2859a79a-6621,Mobile
7722de61-2004,App Android
6cd42e87-230,Mobile
16d26236-8079,App iOS
fa2ec2e1-2145,Desktop
f264766a-192,Mobile
4671aeb3-3004,Mobile
2b0f1a3a-5590,App iOS
eeec73f0-5988,App iOS
6a81746d-417,App iOS
20a9e1b3-7004,App iOS
0c980457-4459,App Android
18c6c70a-1409,Mobile
5372d664-414,App iOS
be2e8f1e-8206,App iOS
bc7f5295-4613,Mobile
6bc8aa97-5779,App iOS
3d8abec8-6467,Mobile
2f62eed0-4182,Mobile
904a055b-7731,Mobile
5d99be8e-6502,App Android
479cd5d4-1926,App Android
68bf73d9-4091,Desktop
522ec542-9673,App iOS
83edb085-9984,App Android
a13e69fc-672,Mobile
33e9be17-9301,App iOS
ac1ef519-1330,App iOS
70569a61-5175,App iOS
0b3b909a-2434,App iOS
746cd00f-4371,Mobile
c9e77318-2767,App iOS
2b5d3913-5471,Mobile
d7eb9900-4542,Mobile
2f223f7d-7840,Mobile
26b286bf-1814,Mobile
c487b02e-9048,Desktop
ebce6730-9215,App iOS
b9a74d81-88,Mobile
8df65e64-6840,Mobile
0eb64266-5966,Mobile
7893574f-9547,App Android
d6f3710d-4500,Other
9fcbfba2-7349,Mobile
297aad27-5302,App iOS
5131ffc1-9874,App Android
50fc7e96-4193,Desktop
4bbd9f0d-8045,Mobile
807c19a7-7995,App iOS
32dd55f1-3290,Desktop
29a63dd7-2676,App Android
dbe545f8-9636,Mobile
62a8223b-3647,App Android
aec7cf3c-403,App Android
71b250ef-6745,App iOS
8769fd43-8133,Mobile
7e08e7f4-6240,App iOS
48a388d3-4687,Mobile
0e200a3a-3508,App iOS
0e87b0d1-4186,App iOS
0e9454ba-311,Desktop
10723045-5384,Mobile
16c7c877-2667,App Android
aba72865-5013,Mobile
09ae1ebf-5897,App Android
6e1d4288-8116,App iOS
855b5be8-5313,App Android
5dae65c1-1591,Mobile
e1b112c7-4930,App Android
18be7390-2721,Mobile
0cbc7907-3045,Mobile
7ca3d627-7854,App Android
91f17d36-3090,Mobile
7605110a-6515,App iOS
83ecb795-6111,App Android
b81e5716-3438,App Android
18e5f7d9-7685,Mobile
f94cd1a4-1048,App Android
64d522e8-6822,App Android
b9d0d705-5991,App iOS
f20bc0cf-1670,App Android
c51be340-9627,Mobile
89b59f22-5000,App iOS
020fc078-3252,Mobile
8e31a8e1-7872,App Android
8f747de8-3310,App Android
27f34de0-7365,Desktop
5c95f946-5744,App iOS
fd535de8-5107,Desktop
d5a3d1fe-3376,Mobile
d639d0fc-6126,App Android
57f175d5-4771,App iOS
1ccec8dc-1104,Mobile
f0852d40-7681,Mobile
3c2ccfe3-1514,App iOS
4d5766e5-3593,Desktop
a98238b6-9559,Mobile
33457b31-9735,Desktop
ff591e2b-4415,Mobile
d131ce16-5698,Mobile
1dc2967f-7779,App iOS
5f20b629-2291,App iOS
d17fad5f-5646,App iOS
23bf3c87-6105,Mobile
90bf3a0a-4513,App Android
c68bb0d4-3204,Mobile
48996ff3-2013,App iOS
1dc7a263-5937,Mobile
8c40c211-7280,Mobile
792f4907-8433,Desktop
8825fdb1-860,Mobile
c151ca70-6697,App iOS
c6171c84-4760,App iOS
5a30ec57-3507,Desktop
b8f2c874-4773,App Android
dbb2a16e-6271,Desktop
56cb3b25-723,Desktop
8c19d6b0-8745,Mobile
6c1fcd6b-2138,Mobile
f7417072-422,App iOS
9f9adae4-1278,Mobile
126fdd31-8474,App iOS
fea3ad41-1240,App Android
44077d64-1315,App Android
7c214b14-5456,Other
986a9b07-9736,App Android
1f92fc73-2672,Mobile
0cf93696-6248,App iOS
948b90d3-1886,App iOS
6b30ad21-3886,App iOS
c3ab1e09-1045,App iOS
555d9a73-5958,App iOS
e2319d47-5827,App Android
3cbbb789-9141,App iOS
630b7ef6-6411,App iOS
d8132620-6710,Mobile
78786bf2-6733,Mobile
2605705f-5321,Mobile
6e5ed691-170,App iOS
2299c0f8-4321,App Android
a508e453-1625,App iOS
07dee4bc-1998,Desktop
f6e74e20-8996,Mobile
8d62fbc9-7811,Desktop
4152557c-3324,Mobile
6937141f-5569,App iOS
c53bb74f-3254,Mobile
961ea2be-7293,App Android
4b0c2aff-8910,App iOS
7ba80c5f-2389,Mobile
900d45d2-9700,Desktop
2a760f02-6104,Desktop
55eeace6-6247,Mobile
7ecc985a-477,Mobile
20e4f226-7567,App Android
9d646251-1661,App iOS
