session_id,account_login,basket_page,checkout_page,order_placed
b9efa7d2-5936,0,1,1,1
d6bfdd2d-5147,0,1,1,1
600ee021-5387,0,0,0,0
de308913-3082,0,0,0,0
0a61e887-3036,0,0,0,0
33cce89a-7958,0,0,0,0
b7d68747-1388,0,0,0,0
7eadae20-9369,1,0,0,0
88857302-7055,0,1,0,0
327153b4-2766,1,0,0,0
48fe342e-7776,0,0,0,0
62295a55-1372,0,1,0,0
497acb86-640,0,0,0,0
fbdf115c-7781,1,0,0,0
c98bf261-7852,0,1,0,0
f3f088c5-8183,0,0,0,0
ec6f559e-4844,0,1,0,0
3e200c37-3719,0,0,0,0
82186406-6332,1,0,0,0
340495a3-7887,0,1,1,0
7a9071a7-4801,1,0,0,0
58217763-3935,1,0,0,0
7d960f1c-9308,0,0,0,0
41f0569e-115,1,0,0,0
d2dc3232-8750,0,0,0,0
e54c3518-3674,1,0,0,0
2ed54110-729,0,0,0,0
86ebddf9-3359,1,0,0,0
6f3d3fb1-9884,0,0,0,0
c2cbcf97-5547,0,0,0,0
7962d27e-3380,0,0,0,0
2c4cb81f-7032,1,0,0,0
fcad7348-1427,0,0,0,0
4b16c090-3550,1,0,0,0
36ff910a-5717,0,0,0,0
abaca7b2-5075,1,0,0,0
d23e14da-8831,0,0,0,0
525df3a3-1611,1,0,0,0
bbfe4274-1064,1,0,0,0
095cb7da-584,1,0,0,0
840620b6-340,0,0,0,0
74e9fa0e-1081,1,0,0,0
84597e5d-3405,1,1,1,0
71c65db4-3877,0,0,0,0
37210d6a-3500,0,0,0,0
585470aa-89,0,0,0,0
46c1a3c0-9712,1,0,0,0
44ae576d-3809,0,1,0,0
c55c26f7-6148,0,0,0,0
1da7046b-3863,0,0,0,0
4538c101-5639,0,0,0,0
084060c8-9105,0,0,0,0
d9903009-3433,0,0,0,0
888adf94-3539,0,0,0,0
606b283e-8845,0,0,0,0
790a19ff-6590,1,0,0,0
f726cc90-7298,0,0,0,0
a032914f-7890,0,0,0,0
8b7c68d4-905,0,0,0,0
8b5e1b15-1585,1,1,0,0
832912b6-6029,0,0,0,0
55a00be5-1635,0,0,0,0
4a15c8ed-352,1,1,1,1
29c4cafa-1821,0,0,0,0
242696fd-9433,0,1,0,0
29fd2b86-9028,1,0,0,0
942ce457-225,1,0,0,0
f103b5c5-3204,0,0,0,0
6e52976c-7275,0,0,0,0
fdd36cd0-3635,0,0,0,0
e1ee924f-4030,0,0,0,0
9d77fe4c-509,1,0,0,0
1a1d266e-4437,1,0,0,0
f1f91abc-8823,1,0,0,0
e03a2689-4473,1,0,0,0
d0b84f6b-1006,0,0,0,0
ca9b180c-523,1,0,0,0
f377565e-6617,0,0,0,0
e0d1aab2-3379,0,0,0,0
22a6b427-6268,0,1,1,1
4446f6eb-9805,0,0,0,0
413a9888-5549,0,0,0,0
603434fa-1191,0,0,0,0
f2a789b2-569,0,1,1,1
f57a1509-175,0,0,0,0
e31d97fe-3578,0,0,0,0
961a3bd5-8456,0,0,0,0
95bf9903-5648,0,0,0,0
3058f305-2389,1,0,0,0
a218768c-433,1,0,0,0
5b165238-8744,0,0,0,0
63e7d6b4-6010,1,0,0,0
47d527f3-4025,1,0,0,0
2238b236-1377,1,0,0,0
4446fc86-9499,0,0,0,0
2ada2463-588,0,0,0,0
6ee0ea73-323,0,0,0,0
c6d6a3ba-3947,1,0,0,0
7d726ae6-9063,1,0,0,0
2caa3202-8896,0,0,0,0
8fdf0f79-5698,1,0,0,0
95a6c7cc-105,0,1,0,0
89d78635-913,0,0,0,0
1240fc8c-5141,0,0,0,0
4b1c091f-3002,0,0,0,0
dd476cd8-9422,0,0,0,0
dc056884-9693,0,0,0,0
dbf73bec-2915,0,0,0,0
2808ca1a-4326,0,1,0,0
bd5ba0f8-6458,0,0,0,0
643048e6-7305,0,0,0,0
77c45ef9-6546,1,1,1,1
aeebcf10-5959,0,0,0,0
b4156e36-7096,0,0,0,0
e56f045b-4845,0,0,0,0
10126b58-7374,0,0,0,0
28fc4919-731,0,0,0,0
f6215893-7084,1,0,0,0
7cba3952-1287,0,0,0,0
275fc97f-3067,1,0,0,0
3c76aa47-8953,0,0,0,0
cc635d3c-1065,0,0,0,0
fec42a2b-6785,0,0,0,0
63552427-3967,1,0,0,0
c56f8cd6-3559,0,0,0,0
9f037fdb-1832,0,0,0,0
114bf180-198,1,0,0,0
adc1092d-7442,0,0,0,0
044afa23-6651,0,0,0,0
042a8c9f-6171,1,0,0,0
2db467b1-1920,1,0,0,0
511f5ecd-7248,1,0,0,0
c99dbe28-1717,0,1,1,1
80df7038-8639,1,0,0,0
a4e62804-1737,1,0,0,0
f9e760a3-2870,1,1,1,1
955bf212-9578,0,0,0,0
9fd959c5-7989,0,0,0,0
1c6e954a-9776,1,0,0,0
52853d70-8359,0,0,0,0
ecfa96db-3244,1,0,0,0
6493bcfa-7191,0,0,0,0
9d73e169-4189,0,1,0,0
d316eb28-6424,0,0,0,0
6fa55dec-1184,0,0,0,0
49bfaa65-7332,1,0,0,0
622c5053-9810,0,0,0,0
3ee313fc-5087,0,0,0,0
4e907257-3553,0,1,0,0
2b58678c-7319,0,0,0,0
eb19e68d-7282,0,0,0,0
52a1bcce-3403,0,0,0,0
49266732-4171,0,0,0,0
6c8d6cac-9714,0,0,0,0
e448fd76-7441,0,0,0,0
c2c89725-4215,1,0,0,0
922a35a1-4767,1,0,0,0
d1da2a31-9449,1,0,0,0
ebbe344f-4253,0,0,0,0
c822f6a7-6686,1,0,0,0
6df3c9aa-4004,1,0,0,0
b9e50f48-2444,1,0,0,0
4febb55c-545,1,0,0,0
53a52203-2213,1,0,0,0
bbee80f6-8955,0,0,0,0
5ba6741f-5540,0,0,0,0
cf84c622-1854,1,1,0,0
07587b0f-2439,1,0,0,0
5f3d00e9-6609,0,0,0,0
9be16207-3821,0,0,0,0
aca744d2-1860,1,0,0,0
84b997d3-6163,0,0,0,0
b3f35008-524,0,1,0,0
d87687c4-9907,1,0,0,0
3229c0e0-5272,0,0,0,0
a2961014-8238,0,0,0,0
235b61f7-1177,0,0,0,0
adac5776-5019,0,0,0,0
6bee35bc-5339,1,0,0,0
0de919c1-9927,0,0,0,0
9e22bae4-5894,0,0,0,0
52145cb5-9037,1,1,0,0
ac5abf82-8267,0,0,0,0
e6f5be77-2330,0,0,0,0
61bb980a-1362,0,0,0,0
d80926ca-6835,0,0,0,0
698b9dc8-7862,0,0,0,0
6aed02e5-197,1,0,0,0
a4df3d28-3239,1,1,1,1
0de844f4-872,1,0,0,0
7cbe498f-1368,1,0,0,0
d290f3bb-1035,0,0,0,0
b1d933df-1992,0,0,0,0
ae00a64a-5075,0,0,0,0
6bc7a28b-2745,0,0,0,0
5b80e662-6240,1,0,0,0
7b342163-8632,0,0,0,0
a10df084-7056,1,0,0,0
d6b8f3c1-488,0,0,0,0
b1563dd3-8878,0,1,1,0
2711c032-8250,0,0,0,0
3a34b9e0-2793,0,0,0,0
340bcdad-2162,0,0,0,0
e133bc15-1290,1,1,1,1
af093c5c-3017,1,1,1,1
4caa67ed-9409,0,0,0,0
d74b2049-1006,0,0,0,0
1b623d0d-2293,1,1,1,0
100c482a-116,0,0,0,0
1b797e4a-4690,0,1,0,0
1d4371a3-9382,0,0,0,0
ef969b36-8305,1,0,0,0
05901f58-8602,0,0,0,0
80ab89f6-4077,0,1,1,1
7b63a8e1-5762,0,1,0,0
ebb98e03-2863,0,0,0,0
16beaddd-4941,0,0,0,0
8a11a3fd-8075,0,0,0,0
ef4ef6be-7484,1,0,0,0
a667e6d7-5488,1,0,0,0
45ee0054-3208,0,0,0,0
977ea17f-5786,1,1,1,1
5da4c9b1-5829,0,0,0,0
c70c41b6-6609,0,1,0,0
4872cfb0-9022,1,0,0,0
c16f136d-1311,0,0,0,0
85e39a63-7434,1,0,0,0
61702217-4530,1,0,0,0
d28aa58c-6090,1,0,0,0
c3c534bc-2728,0,0,0,0
f99144e2-736,0,0,0,0
151143ef-5065,0,0,0,0
a3068682-2010,1,1,0,0
83810dc2-6257,0,0,0,0
a01eb142-4649,1,0,0,0
aa2cdca1-9636,0,0,0,0
f4e987f1-8923,0,0,0,0
4b1e60ea-2030,0,0,0,0
605c33c9-8461,0,0,0,0
213ef058-5385,1,0,0,0
be1c24ba-6719,0,1,1,0
29f0dfd3-3141,0,0,0,0
52b44112-9091,0,0,0,0
c35a8f56-9128,1,0,0,0
18709533-6249,1,1,0,0
1ff9c2ed-1454,0,1,0,0
4285dfcb-6551,0,1,0,0
a348ae4a-9522,0,0,0,0
93416b8c-2201,0,0,0,0
bd743ba3-4288,0,0,0,0
4b09b037-3908,0,0,0,0
2cc5f953-7461,0,1,1,1
0bedbb13-3461,0,1,1,0
52e8ba41-7834,1,1,1,1
0a34e902-3548,1,1,0,0
a5aa810a-6677,0,1,0,0
6dbdf7f5-357,0,1,0,0
ff0153f2-5081,0,1,0,0
d89d808d-1394,1,0,0,0
1e3ffc93-4924,1,0,0,0
6a644140-3266,0,1,0,0
9f5f9cfe-251,0,0,0,0
4c9cfe4e-1935,0,0,0,0
d8dfce1b-4765,0,1,0,0
b417a738-2285,1,0,0,0
d8067d4d-5384,0,0,0,0
14402a28-4660,0,0,0,0
146dfe53-3871,0,0,0,0
5f60f344-2777,1,0,0,0
cd119f20-6513,0,0,0,0
635de540-5456,0,0,0,0
a3d44f34-2875,1,0,0,0
e75b7cba-2971,0,0,0,0
30bf3755-7723,0,0,0,0
c2191dbd-842,0,0,0,0
05e6a43e-9785,0,0,0,0
ca35b1d1-1613,0,1,0,0
dc7cdfbc-5312,1,0,0,0
438efe37-5119,1,0,0,0
c86be54f-5835,0,0,0,0
cb07298c-958,1,0,0,0
b577e23a-6019,1,0,0,0
1d598326-9265,0,0,0,0
375dbc28-9841,0,0,0,0
e0c21b0a-1965,1,0,0,0
2e1a06cf-7274,0,1,1,1
57d27683-9524,0,1,0,0
72425487-8276,0,0,0,0
07747ab8-2496,0,0,0,0
2f86c5ec-3795,1,0,0,0
fd733477-2380,0,0,0,0
1ac78612-5749,0,0,0,0
a63a46f1-5214,0,1,0,0
0a0ab4f7-4937,1,1,0,0
447954e8-2705,0,0,0,0
4b44fd2a-4352,1,0,0,0
1e40dc5f-6815,0,0,0,0
2a0834fc-9529,1,0,0,0
b8c963de-3736,1,0,0,0
21da1c3f-8488,0,0,0,0
df4cf80e-8836,1,0,0,0
8ed95a7a-2394,0,0,0,0
241ec420-2931,0,0,0,0
f4ccef15-5405,0,0,0,0
ec282697-7667,0,0,0,0
08eef888-318,0,0,0,0
e2e1cf7f-8612,0,0,0,0
cec666c9-1389,0,0,0,0
a482d93c-2219,1,0,0,0
657c07e7-3460,0,1,0,0
d5b6951b-7597,0,0,0,0
a689c8ba-7724,0,0,0,0
7e602255-1855,0,0,0,0
13c169b2-7087,0,0,0,0
2a803f5e-8191,0,0,0,0
e172a4b5-7043,1,0,0,0
b5ed21c3-5794,1,0,0,0
0d02f0c1-3158,0,0,0,0
a4d0e77b-2229,0,0,0,0
cb9ef694-9264,0,0,0,0
26e56224-6438,0,0,0,0
5e54ede9-7593,1,0,0,0
f3920245-1467,0,0,0,0
2a15b64e-6687,1,0,0,0
7de23a5f-4352,0,0,0,0
af4429bf-9244,0,0,0,0
40974cd7-4905,1,0,0,0
fb37f378-1225,0,0,0,0
100bd434-2986,1,0,0,0
31e42d1e-9070,0,0,0,0
9771ff33-2992,1,0,0,0
cb152f3c-203,1,0,0,0
19a5d5e2-7655,0,0,0,0
d67c9d3d-4956,1,0,0,0
5fdadc90-4005,0,0,0,0
a8753884-88,1,0,0,0
88c4293c-522,0,0,0,0
f5a9c923-4166,1,0,0,0
42aa659d-5686,1,1,0,0
2f953f31-2347,0,0,0,0
b74ceab9-3719,0,0,0,0
81284fbe-8317,0,0,0,0
cc60e3c6-9673,1,0,0,0
e655d079-972,0,0,0,0
9e8f01b7-3489,1,0,0,0
c1bf7f4a-8585,1,0,0,0
a3147188-9376,0,0,0,0
531855ef-7961,0,0,0,0
b033ba87-4389,1,0,0,0
1468dd5c-7917,0,0,0,0
f8fa88bc-4201,0,0,0,0
41f6000e-2755,1,0,0,0
3bd7dfd1-9659,1,0,0,0
a9300330-1627,1,0,0,0
1721c646-7771,1,0,0,0
9433cf65-2445,1,0,0,0
7bdad2cc-8470,1,0,0,0
4ddeab9e-3834,0,0,0,0
61b6b46f-8593,1,0,0,0
b06954f9-3140,1,0,0,0
e8a349b0-7398,1,0,0,0
e307baee-27,1,0,0,0
1ecb05c5-8880,0,0,0,0
49909abc-8478,1,1,0,0
3691d48f-5640,0,0,0,0
1c00ed8f-3789,0,0,0,0
80d91863-3235,1,0,0,0
de35a1e7-9469,0,0,0,0
a5dc44f5-7834,0,0,0,0
225ac93e-1266,1,0,0,0
c706afb4-730,1,0,0,0
0d96bf9e-4254,1,0,0,0
02632377-7386,1,1,0,0
6e948199-5906,0,0,0,0
e15c9728-8911,1,0,0,0
ef28e520-6718,1,0,0,0
583a7eae-8371,0,1,1,1
da1815ab-7871,0,0,0,0
3709e9ff-1303,0,0,0,0
46285f89-9430,1,0,0,0
3c04f7aa-8779,0,0,0,0
e9319a53-2671,0,0,0,0
2033b640-7405,1,0,0,0
02412e88-7746,1,1,0,0
69563c14-4493,0,0,0,0
1166b8bb-4943,1,0,0,0
808127c6-5005,0,1,0,0
b26f353c-6304,1,0,0,0
4a38ea5f-2912,0,0,0,0
4458e672-9308,0,0,0,0
ed65ed2c-3410,0,0,0,0
94c815e7-7806,1,0,0,0
329009b2-7026,1,0,0,0
419ccb16-961,1,0,0,0
6355c533-5920,0,0,0,0
987e22c3-6321,0,0,0,0
daa72731-5077,0,0,0,0
6301d61e-9133,0,0,0,0
ea119c72-3219,1,0,0,0
bc12525e-5173,0,0,0,0
c26f0a06-1387,0,0,0,0
f565e885-8311,0,0,0,0
2a93fa38-2445,0,0,0,0
1dd43486-9262,1,1,0,0
9d66c36b-9261,0,0,0,0
70a7c982-7335,0,1,0,0
d1bcb1d1-1099,0,1,1,1
229c7016-2592,1,0,0,0
b4408021-7658,0,0,0,0
48ab8f35-667,1,0,0,0
14ef6eec-429,1,0,0,0
d0a1bc9b-1039,0,0,0,0
5b7f6d53-7064,0,0,0,0
29c7160f-9431,1,1,1,1
d719075b-2876,0,0,0,0
75d9b746-4345,1,0,0,0
230a0d83-6781,0,0,0,0
364cd1f7-2999,0,0,0,0
e7a30017-9216,0,1,0,0
46ee1e3f-6563,0,0,0,0
e6b61ca8-855,0,0,0,0
556ce972-7354,0,0,0,0
eb3246d5-4335,1,0,0,0
299ee470-5936,0,0,1,1
ae099d31-3312,0,0,0,0
0f257974-1893,0,0,0,0
8da963b6-7327,0,0,0,0
55a7ae79-8974,1,0,0,0
4604874d-3791,1,0,0,0
92e3895a-1578,0,0,0,0
c99e989d-9234,1,0,0,0
9cd33bee-4611,0,1,0,0
c1c4b766-2099,0,0,0,0
a9aa6d4e-5836,0,0,0,0
ec4136f1-3731,0,0,0,0
42f39701-5239,0,0,0,0
f936d787-4402,1,0,0,0
79c1d2ca-7016,1,1,1,1
97ac2669-701,0,0,0,0
cc44dcc1-4279,0,0,0,0
974eb1ac-2557,0,0,0,0
9e4a7f9c-3303,0,0,0,0
f27bb632-5900,0,0,0,0
a19d6840-1408,0,1,0,0
8e71250b-4716,0,0,0,0
8e2f96cb-2068,0,0,0,0
8eed08dd-5666,1,0,0,0
2c04294f-8246,1,0,0,0
72075404-6979,1,0,0,0
761f0f33-8954,0,0,0,0
7b2cdec3-4542,1,1,1,1
21162fea-2647,1,0,0,0
d6fb7e8e-4775,1,0,0,0
cb466ea2-9443,1,0,0,0
4c3630c2-7243,1,0,0,0
47d18b79-720,1,1,1,1
d625072d-1806,0,0,0,0
d96edd53-5437,0,0,0,0
62307957-2935,0,0,0,0
9837a058-6987,0,0,0,0
89e76288-3941,0,0,0,0
f27ff628-2429,0,0,0,0
de5ffc27-4490,0,0,0,0
d6573eab-9415,0,1,0,0
ca798ae8-8548,0,1,0,0
860f2369-5380,1,0,0,0
5e582b9a-2913,1,1,0,0
35aa871e-7864,0,0,0,0
22ab8e99-9263,0,1,0,0
afe7ab18-48,0,0,0,0
1f547968-8586,0,0,0,0
856a509b-5432,0,0,0,0
0e2c2d74-1265,1,0,0,0
bdb6569e-3567,1,1,0,0
882a741b-6779,1,0,0,0
e7cc0ca1-8538,1,0,0,0
43e08d4f-3472,1,0,0,0
55ee52e7-3972,0,0,0,0
e61fa1fe-2386,1,0,0,0
40c9837b-1943,0,0,0,0
5cfdafff-8723,1,0,0,0
b449a259-9232,0,0,0,0
2a909e14-8420,0,0,0,0
4cc72324-6525,1,0,0,0
2e1e36b1-8892,0,0,0,0
25da394f-3532,0,0,0,0
a4cdcaa9-3143,0,0,0,0
11281179-3898,0,0,0,0
7979f5ef-9578,1,0,0,0
2e9cb504-40,0,0,0,0
ed6c6fc8-7608,0,0,0,0
4d455c84-8379,0,0,0,0
2a7f895e-7874,1,0,0,0
3e0ec096-1864,1,0,0,0
852dbc88-3628,1,0,0,0
d02f3c1a-1679,0,0,0,0
78edc9e1-424,1,1,1,1
2d74f4b8-1988,1,0,0,0
0c047b8a-9365,0,0,0,0
d3a7bd36-61,0,0,0,0
b8f23afc-1778,0,0,0,0
7744de0c-8599,0,1,1,1
b9d8e349-8949,1,0,0,0
7d9b8d00-1811,1,1,1,1
93b389b0-8256,0,0,0,0
7eb4fb2c-6661,1,0,0,0
88d490de-7577,0,0,0,0
9a60b0bd-5184,1,1,0,0
c485da80-8553,1,0,0,0
99ba73fe-4487,1,0,0,0
a1da2163-3768,0,0,0,0
3c6c4e95-4436,0,0,0,0
cb311eb2-3235,1,0,0,0
44887158-7619,0,1,0,0
51aa85cc-7606,1,0,0,0
bde7f687-3237,1,0,0,0
991f31a9-106,0,0,0,0
a0cd2005-8528,1,0,0,0
79d4049b-9279,0,0,0,0
6d36a0e7-155,1,0,0,0
138541c8-1533,0,0,0,0
67aea601-2826,0,0,0,0
ccb419e9-5159,0,0,0,0
b9644c99-656,0,0,0,0
713f0b18-6950,1,0,0,0
b38659a8-5963,0,0,0,0
4d42b860-6707,0,0,0,0
5b4bfca9-7600,0,0,0,0
a93e054e-7422,0,1,0,0
d98fcdd2-3678,0,0,0,0
d4f963fb-3966,0,0,0,0
8ae6de50-5870,1,0,0,0
3b439582-1839,0,0,0,0
79bd5961-5532,0,0,0,0
6274157f-5161,1,0,0,0
e39f18a2-7998,0,0,0,0
51303540-6010,0,0,0,0
78fdac03-2252,0,0,0,0
ce6367ba-3186,1,0,0,0
3978930a-104,1,0,0,0
2e816666-6725,0,0,0,0
2873273d-2662,0,0,0,0
5534ab7e-6383,0,0,0,0
36f0f093-1906,1,0,0,0
474b75ac-8002,1,0,0,0
4dfdb39a-3395,0,1,1,1
c53c17c8-935,0,0,0,0
10d5139b-7621,0,0,0,0
a0ae39c6-4549,0,0,0,0
6f4cce50-6671,0,0,0,0
aa36b80b-6506,0,0,0,0
cc05503b-8584,0,0,0,0
8ef0a159-8791,1,0,0,0
89a79bfb-6891,0,0,0,0
1fafa8df-1861,0,0,0,0
73ac1fde-2680,0,0,0,0
28d50a18-7992,1,0,0,0
559903de-9633,0,0,0,0
002dc938-5799,0,1,0,0
eb2e54e9-1032,1,0,0,0
2aba63d0-9291,1,0,0,0
5a352139-2247,1,1,1,1
1ec22616-3842,1,0,0,0
1d5bb94d-3445,0,0,0,0
c2808c8b-3292,1,0,0,0
1c084e37-6642,1,0,0,0
eb5f9fdb-1445,0,0,0,0
7c006b5c-6586,0,0,0,0
45ba488e-3535,0,0,0,0
d59400fa-2914,0,0,0,0
a6237d0a-9100,1,0,0,0
c67a1fef-8150,1,0,0,0
6fb4ac09-9510,0,0,0,0
8e7ef5d6-8296,1,0,0,0
697460a1-9300,0,0,0,0
ad6467bf-9368,1,0,0,0
26b15a2e-5623,0,0,0,0
3d8057d1-3470,0,0,0,0
5f768961-5122,1,0,0,0
8a0665ab-4565,0,0,0,0
7407072a-6289,0,0,0,0
61dc1acb-4990,1,0,0,0
561bee8b-9326,0,0,0,0
6c42af87-9987,0,0,0,0
3c8b9c42-1673,0,0,0,0
483383c2-8874,1,0,0,0
7023b760-9421,0,0,0,0
e1bef55b-2266,0,0,0,0
ff692e98-9549,0,0,0,0
05e5d381-6040,0,1,1,0
58c3bc56-7691,1,0,0,0
f2b6441b-4470,0,0,0,0
71a9df93-1867,0,0,0,0
de0736ff-3584,0,0,0,0
ac9d02d5-5505,0,0,0,0
ecfa4112-9136,0,0,0,0
52269d0f-1886,0,0,0,0
aeb80aba-5312,1,0,0,0
52ea0e12-7936,0,1,0,0
bb014b7b-9488,0,0,0,0
7337cf1b-6463,0,0,0,0
de8628fd-3418,0,0,0,0
e476d5f9-1295,0,0,0,0
4d96a0a5-3576,0,0,0,0
2bb4e7fd-2243,0,0,0,0
37ac342b-3085,0,0,0,0
d2cae0a1-1400,1,0,0,0
3f448a24-4146,0,0,0,0
cfc69b63-8041,0,0,0,0
9d642dd3-8574,0,0,0,0
797acb3e-391,1,0,0,0
935e5ffe-1839,0,1,1,1
3ea116ce-5016,0,0,0,0
ba7404a9-4814,0,1,0,0
7d605a06-7044,1,1,0,0
25749ce9-2366,0,0,0,0
f158b9bd-5666,1,0,0,0
ed5321b3-9006,1,0,0,0
06f38daf-6789,0,1,1,1
ca320442-2335,0,0,0,0
a2428cb0-3637,0,0,0,0
fd58d1db-8725,1,0,0,0
05e729da-9281,1,0,0,0
58f02fdd-515,0,0,0,0
906e6301-9702,1,0,0,0
39a494a1-5254,1,0,0,0
636f8f65-4119,1,0,0,0
08f301ae-419,1,0,0,0
eeb7d02c-6987,0,0,0,0
761fe1a1-1381,0,0,0,0
be038728-4253,0,0,0,0
cba95727-2225,0,0,0,0
f650cf08-3675,0,0,0,0
8915dd88-4695,0,0,0,0
0444d1de-9840,0,0,0,0
740ef965-7939,0,0,0,0
d638732c-2027,0,0,0,0
c2f380be-217,1,0,0,0
542b2539-2278,0,0,0,0
b1c76f38-41,0,1,1,1
d35dca9e-2451,0,0,0,0
d8f3c9a5-4069,0,0,0,0
434e85f3-6544,1,0,0,0
0c1e3481-3022,1,0,0,0
f35ebc37-3993,0,1,0,0
886baa83-829,1,0,0,0
343a3914-2645,0,0,0,0
ace7425f-1128,1,1,1,0
7f0f6c90-6906,0,0,0,0
c65c5553-5181,0,0,0,0
826e41ca-4662,0,0,0,0
fe09b398-2228,0,0,0,0
d4997798-6086,1,0,0,0
efa55133-6347,0,0,0,0
95e793ce-8983,0,1,1,1
dd686a9c-9746,0,1,0,0
71849468-1362,0,0,0,0
63e7ca54-4448,0,0,0,0
73544060-7751,0,0,0,0
05fe9841-1831,0,0,0,0
62ceee3d-5844,0,1,0,0
34783834-1825,0,0,0,0
e68b1d3e-7504,0,0,0,0
059f2c59-6395,0,0,0,0
3a39cee9-9729,1,0,0,0
5eaae518-2075,0,0,0,0
a1f69c86-7798,0,0,0,0
7a8d3025-8448,0,0,0,0
b7b198c2-6930,1,0,0,0
20c3bc77-3235,0,1,1,0
d1993bc9-2037,0,0,0,0
5d2996f3-3824,1,0,0,0
b6fa2e8c-8699,1,1,1,1
0f9a5690-6239,1,0,0,0
1148846b-2214,0,1,0,0
f2867309-494,0,0,0,0
2634595e-4084,0,1,0,0
7347939a-4649,0,0,0,0
20af6a6d-5180,0,1,1,1
c2ea8852-8559,1,1,0,0
93ed524e-8491,0,1,0,0
1a776ac9-6919,1,0,0,0
45d2314d-6014,0,0,0,0
a62d763f-7691,0,0,0,0
53f8d1d7-9707,0,0,0,0
e0c580d4-8431,0,1,1,1
cd30fda7-4087,0,1,0,0
f46ec8f2-4556,0,0,0,0
e7e1d1ce-3513,0,1,1,1
e9be5378-1884,0,0,0,0
6ab09eeb-7436,0,0,0,0
e28139e5-3662,0,0,0,0
40fe80f2-3467,1,0,0,0
9d65c8d2-2825,0,0,0,0
acabfc53-1986,0,0,0,0
6b937922-802,1,1,1,1
9c06ba79-4334,0,0,0,0
f949a844-3201,0,0,0,0
dbee88e0-2291,0,0,0,0
96e6462e-5842,0,0,0,0
7cebed29-8849,1,0,0,0
8ed087c4-1510,0,0,0,0
1572656f-3635,1,0,0,0
47545162-6108,0,0,0,0
c57a0267-5784,0,1,0,0
ca864dba-0,1,1,0,0
a8219f7d-9234,0,0,0,0
1e41b3c7-5243,1,0,0,0
dc24b36c-88,1,0,0,0
2486b2ac-6952,0,0,0,0
4b4b96bd-3997,0,0,0,0
de73c22b-7333,0,0,0,0
d6ddb3cf-5779,0,0,0,0
a47becfd-6712,0,0,0,0
0356fcc9-446,0,0,0,0
c16f8895-4874,0,0,0,0
f9242572-7812,1,0,0,0
c89c0f19-2189,1,0,0,0
b9221efe-1560,0,0,0,0
d1af4320-1791,0,0,0,0
638ffdee-5994,0,0,0,0
0d19d9e4-551,1,0,0,0
cfeca3cf-5787,1,0,0,0
d4b5cf7e-2233,1,0,0,0
c114df94-3739,0,1,0,0
f168bf74-1697,0,0,0,0
1fd94aaf-6523,0,0,0,0
73e118db-6889,0,0,0,0
8d910a60-4619,0,0,0,0
5493f131-9933,1,0,0,0
7e22afc4-4249,1,0,0,0
394251a6-6359,0,1,1,0
f571fb6f-5757,0,0,0,0
66705721-1931,0,0,0,0
c92fd52c-1763,1,1,1,0
a91bcaac-8809,1,0,0,0
407c47af-3516,0,0,0,0
d183f1db-3342,0,0,0,0
ba2a7627-6986,0,0,0,0
68f6c170-6894,0,0,0,0
936b32f5-2942,0,0,0,0
bd8fb9b6-9044,0,0,0,0
aaba2b99-144,0,0,0,0
ef2f93b6-9295,0,0,0,0
233f0b82-1716,1,0,0,0
bd494ef7-8130,0,0,0,0
6252d7ee-3242,0,0,0,0
c8179cbc-5116,0,0,0,0
0b0be01a-9545,1,0,0,0
f0389f75-1245,0,0,0,0
0a42000b-3487,1,1,0,0
c03d27a5-2034,1,0,0,0
2fffd3b6-6022,0,0,0,0
7c9bcfd3-1628,0,0,0,0
58507c80-3187,0,1,1,1
3457bbe4-5861,0,1,0,0
c99f0f66-3005,0,0,0,0
9b910a36-4493,0,0,0,0
d2ef939e-1796,1,1,1,0
6f807ee9-1971,0,0,0,0
8f8074b1-113,0,1,0,0
db13d8d4-4063,0,0,0,0
f5dce7ca-4367,0,0,0,0
d6af4144-5298,1,0,0,0
31681bb7-5240,0,1,0,0
f95ae080-7596,1,1,0,0
05a3e63f-2103,0,0,0,0
ae9f2b26-853,0,1,0,0
6f3a1c8b-922,1,0,0,0
71ac1d11-557,0,0,0,0
4537f737-7358,0,0,0,0
4e99a60f-9937,0,0,0,0
377588eb-4887,0,0,0,0
85dd9a95-538,1,0,0,0
799b739b-8263,0,0,0,0
7a81b32b-882,1,0,0,0
787d775a-7809,1,0,0,0
b9c3d238-1720,1,0,0,0
77307229-285,1,0,0,0
05df869a-5418,0,0,0,0
d38df211-3642,1,0,0,0
3466791d-2695,1,0,0,0
e24ecb28-8650,1,0,0,0
e09f84a1-9707,1,0,0,0
87dacd82-7841,1,1,0,0
59a22e39-1518,0,0,0,0
ebdfb2f2-1590,1,0,0,0
a747b1bf-385,1,0,0,0
f5f174ea-9815,0,0,0,0
45939a48-9895,0,0,0,0
a10338b7-9185,0,0,0,0
d04d9e63-8371,1,0,0,0
443a069f-2285,1,1,0,0
2d2699f8-5014,0,0,0,0
3f203c23-9540,1,0,0,0
f20e4d27-2945,1,0,0,0
48687dc7-619,1,0,0,0
f35a4ffa-2766,0,0,0,0
4fd5c3f4-3691,1,0,0,0
bb8cc7ad-2467,0,0,0,0
31210c8c-7590,0,0,0,0
d442940b-2162,0,0,0,0
cf58dc2b-1530,0,1,1,0
b9942bb9-5439,1,0,0,0
